80,24,1,

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,20,20,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,20,20,20,20,20,20,20,21,0,0,0,0,0,0,19,20,20,20,20,21,0,0,0,0,0,0,0,0,0,0,117,118,25,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,0,83,20,20,20,20,84,55,35,35,35,35,35,35,23,115,0,0,0,0,0,0,34,99,35,35,99,36,0,0,0,0,0,0,0,0,0,0,0,0,113,114,25,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,19,55,35,35,35,35,35,35,35,35,35,35,35,35,36,0,0,0,0,0,0,0,117,118,25,23,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,25,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,117,118,114,25,99,35,35,35,35,35,35,35,35,35,53,85,0,0,0,0,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,0,0,0,113,25,99,35,35,35,35,35,35,35,35,35,53,20,20,85,0,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,0,0,0,0,42,99,35,35,35,35,35,35,35,35,35,35,35,35,53,85,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,0,0,0,0,57,25,35,35,35,35,35,35,35,35,35,35,35,35,35,36,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,19,21,0,0,0,0,0,0,113,35,35,35,35,35,35,35,35,35,35,35,35,35,36,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,113,115,0,0,0,0,0,0,0,34,35,35,35,35,35,35,35,35,35,35,35,35,53,85,0,0,0,113,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,0,0,0,0,0,83,55,35,35,35,35,35,35,35,35,35,35,35,35,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,20,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
0,0,0,0,0,0,0,0,0,0,0,83,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
20,20,20,20,20,20,20,20,20,20,20,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,85,0,0,83,85,0,0,0,0,0,0,0,0,0,0,0,27,28,20,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,20,20,55,53,20,20,20,20,20,20,20,20,20,20,20,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
